year,survey,stratum,hauljoin,lat_mid,long_mid
2003,47,10,1173514,53.90198,-165.899945
2003,47,133,1180945,59.85964,-148.5313
2003,47,130,1180946,57.66827,-150.344845
2003,47,30,1180947,58.16228,-151.926605
2003,47,133,1180948,59.15071,-149.5817
2003,47,134,1180949,57.05529,-151.58155
2003,47,30,1180951,58.148255,-152.220945
2003,47,230,1180952,58.919105,-149.009255
2003,47,131,1180953,58.397335,-149.7482
2003,47,151,1180907,55.75293,-133.815105
2003,47,251,1180908,55.66335,-134.367645
2003,47,251,1180911,54.56421,-133.754405
2003,47,251,1180912,54.73524,-134.01175
2003,47,251,1180913,54.71306,-134.02105
2003,47,450,1180916,55.746195,-135.3639
2003,47,143,1180917,58.86157,-138.765
2003,47,251,1180919,55.48582,-134.6596
2003,47,351,1180915,55.92652,-135.416705
2003,47,341,1180865,59.610865,-144.20979
2003,47,143,1180880,58.78591,-138.589195
2003,47,350,1180895,56.094255,-135.283055
2003,47,350,1180910,54.563795,-133.3462
2003,47,241,1180867,59.62516,-143.17435
2003,47,131,1167061,58.922945,-150.7953
2003,47,131,1167062,58.907455,-150.8835
2003,47,132,1167064,58.4983,-151.24225
2003,47,132,1167065,58.74182,-151.32245
2003,47,132,1167066,58.77688,-152.102505
2003,47,132,1167067,59.005825,-151.9074
2003,47,33,1167068,59.044215,-151.522645
2003,47,33,1167069,59.060975,-151.37791000000001
2003,47,33,1167070,59.11529,-150.6178
2003,47,140,1167071,60.174295,-145.932
2003,47,140,1167072,60.23558,-145.94255
2003,47,41,1167073,60.30045,-146.044055
2003,47,41,1167074,60.22214,-145.6669
2003,47,41,1167075,60.225575,-145.57436
2003,47,41,1167076,60.08613,-144.996905
2003,47,141,1167077,59.57878,-141.71365
2003,47,141,1167078,59.58046,-141.44195
2003,47,240,1167079,59.48813,-140.660105
2003,47,240,1167080,59.521695,-140.521795
2003,47,40,1167081,59.70732,-139.941395
2001,47,32,1077779,59.57167,-151.469
2001,47,12,1078176,55.52568,-160.26045
2001,47,21,1078177,55.053395,-158.0903
2001,47,121,1078178,55.68577,-155.934645
2001,47,220,1078179,57.166145,-155.597
2001,47,31,1078180,57.381635,-151.08
2001,47,30,1078181,58.626315,-152.672555
2001,47,132,1078182,58.44811,-151.4823
2001,47,210,1077937,53.728525,-164.9781
2001,47,10,1077938,53.90194,-166.19645
2001,47,210,1077657,52.595245,-169.35125
2001,47,10,1077658,52.821075,-168.98555
2001,47,10,1077659,52.98001,-168.59869
2001,47,111,1077660,52.89655,-168.28695
2001,47,10,1077661,53.04176,-167.99205
2001,47,111,1077662,53.01096,-167.706605
2001,47,310,1077663,53.102395,-166.98005
2001,47,111,1077664,53.147395,-167.079655
2001,47,10,1077665,53.25855,-167.3545
2001,47,10,1077666,53.291665,-167.30245
2001,47,310,1077667,53.35771,-166.17185
2001,47,210,1077668,53.63292,-165.39315
2001,47,10,1077669,53.91542,-165.4776
2001,47,10,1077670,54.03431,-165.269855
2001,47,11,1077671,54.0083,-164.953875
2001,47,11,1077672,54.03956,-164.896095
2001,47,130,1078098,58.123125,-151.159405
2001,47,130,1078099,57.968755,-150.661895
2001,47,130,1078100,57.888785,-150.3601
2001,47,134,1078102,57.5666,-150.486
2001,47,330,1078103,57.541615,-150.2362
2001,47,230,1078104,57.85985,-149.745045
2001,47,134,1078105,58.00409,-149.103795
2001,47,230,1078106,57.951,-149.90665
1999,47,430,985702,58.750435,-148.101
1999,47,530,985703,58.7529,-148.05785
1999,47,530,985704,58.797315,-148.0649
1999,47,530,985705,58.88925,-147.9307
1999,47,530,985706,58.974775,-147.8128
1999,47,530,985707,58.990445,-147.71255
1999,47,430,985708,59.04204,-147.67
1999,47,140,985709,59.60599,-145.78275
1999,47,140,985710,59.84192,-145.8735
1999,47,140,985711,59.87599,-145.1337
1999,47,140,985712,59.82467,-145.27705
1999,47,140,985713,59.63411,-145.0427
1999,47,140,985714,59.6392,-144.9351
1999,47,140,985715,59.6114,-144.7142
1999,47,140,985716,59.651515,-144.6339
1999,47,40,985717,59.82083,-144.18575
1999,47,440,985718,59.566445,-144.20525
1999,47,540,985719,59.54675,-144.22625
1999,47,141,985720,59.5593,-143.6152
1999,47,440,985721,59.51858,-143.3729
1999,47,241,985722,59.62863,-143.19135
1999,47,241,985723,59.671845,-142.8881
1999,47,240,985724,59.71485,-142.7585
1999,47,341,985725,59.65737,-142.84365
1999,47,341,985726,59.629415,-142.8351
1999,47,30,991207,57.97411,-152.63585
1999,47,130,991208,58.12834,-151.50095
1999,47,130,991209,58.25705,-151.3639
1999,47,12,991210,55.55411,-159.7651
1999,47,112,991211,55.37957,-159.51075
1999,47,12,991212,55.54079,-159.32195
1999,47,13,991214,54.95872,-158.8371
1999,47,112,991215,55.42132,-159.0754
1999,47,20,991216,55.686495,-158.67265
1999,47,20,991217,55.775965,-158.66375
2001,47,230,1078107,58.01934,-150.0104
2001,47,230,1078108,58.12707,-150.022655
2001,47,31,1078109,58.27685,-150.537455
2001,47,13,1078184,54.61477,-161.93415
2001,47,10,1077939,53.93321,-165.9608
2001,47,10,1077940,53.947745,-165.49385
2001,47,11,1077941,54.01814,-165.00065
2001,47,111,1077942,53.86891,-164.9113
2001,47,111,1077943,53.803095,-164.74295
2001,47,11,1077944,54.295635,-164.340105
2001,47,11,1077946,54.286465,-164.49735
2001,47,11,1077947,54.029835,-164.37991
2001,47,11,1077948,53.88344,-164.327855
2001,47,11,1077949,54.27233,-164.882445
2001,47,11,1077950,54.253515,-164.933055
2001,47,11,1077951,54.20276,-164.3226
2001,47,11,1077952,54.446285,-164.001955
2001,47,11,1077953,54.28736,-163.75025
2001,47,11,1077954,54.510705,-163.3457
2001,47,11,1077955,54.624475,-163.147555
2001,47,12,1077956,55.14325,-162.480945
2001,47,12,1077957,55.2015,-162.5433
1999,47,20,991218,55.89871,-158.73385
1999,47,120,991219,55.66032,-158.4693
1999,47,120,991220,55.404355,-158.4533
1999,47,120,991221,55.475365,-158.1333
1999,47,120,991222,55.647135,-157.81035
1999,47,120,991223,55.808375,-158.19265
1999,47,120,991225,56.114355,-157.7555
1999,47,120,991226,55.994885,-157.7849
1999,47,21,991227,55.69666,-157.4555
1999,47,21,991229,55.42587,-157.52335
1999,47,21,991230,55.59112,-157.21165
1999,47,21,991231,55.766985,-157.14135
1999,47,21,991232,55.994155,-156.72835
1999,47,133,978851,59.249145,-148.47545
1999,47,133,978853,59.23775,-148.5496
1999,47,133,978854,59.247875,-148.58185
1999,47,133,978855,59.206435,-148.51385
1999,47,133,978856,59.214265,-148.5771
1999,47,133,978857,59.198855,-148.81995
1999,47,133,978858,59.09401,-148.91425
1999,47,133,978859,59.049345,-149.01075
1999,47,133,978860,59.178445,-149.1061
1999,47,133,978861,59.22748,-149.3222
1999,47,133,978862,59.197345,-149.6629
1999,47,133,978863,59.14614,-150.2379
1999,47,11,979015,54.273605,-164.89125
1999,47,11,979016,54.003985,-164.2038
1999,47,11,979017,53.846535,-163.9011
1999,47,11,979018,54.318585,-163.82655
1999,47,11,979019,54.39332,-163.6224
1999,47,11,979020,54.034695,-163.40585
1999,47,11,979021,54.081885,-163.048
2001,47,12,1077958,55.233105,-161.77451
2001,47,12,1077959,55.294115,-161.67325
2001,47,11,1077960,54.245885,-163.258595
2001,47,11,1077961,54.28536,-163.11875
2001,47,11,1077962,54.229175,-162.5683
2001,47,30,1078110,58.306285,-151.17485
2001,47,130,1078111,58.26746,-151.227455
2001,47,31,1078112,58.43015,-151.086605
2001,47,132,1078113,58.836085,-151.2727
2001,47,131,1078114,58.88394,-150.85585
2001,47,131,1078115,58.76553,-150.39145
2001,47,131,1078116,58.866755,-150.28555
2001,47,131,1078117,58.83574,-150.064245
2001,47,230,1078118,58.81732,-149.4543
2001,47,131,1078119,58.73872,-149.177045
2001,47,131,1078120,58.688515,-149.1831
2001,47,131,1078121,58.58518,-148.94455
2001,47,230,1078122,58.861175,-148.67765
2001,47,330,1078123,58.96685,-148.01255
2003,47,10,1166839,52.76282,-169.0107
2003,47,10,1166840,52.93304,-168.32595
2003,47,111,1166841,52.99464,-168.0419
2003,47,10,1166842,53.208695,-168.24615
2003,47,10,1166843,53.150895,-167.611745
2003,47,111,1166844,53.537315,-165.8087
2003,47,210,1166845,53.41372,-166.133805
2003,47,310,1166846,53.362265,-166.153145
2003,47,111,1166847,53.56338,-166.1089
2003,47,10,1166848,53.93482,-165.96335
2003,47,10,1166849,53.91609,-165.36995
2003,47,111,1166850,53.877285,-165.232555
2003,47,210,1166851,53.703705,-165.142855
2003,47,13,1173436,54.59038,-162.15565
2003,47,110,1173437,54.539275,-161.726095
2003,47,13,1173438,54.539695,-161.22365
2003,47,11,1173441,54.15945,-162.59365
2003,47,11,1173442,54.16846,-162.7371
2003,47,11,1173443,54.11387,-163.1351
2003,47,13,1173444,54.629195,-159.076355
2003,47,310,1173445,54.4965,-158.8665
2003,47,13,1173446,54.90889,-158.865155
2003,47,13,1173447,54.963925,-159.0344
2003,47,13,1173448,54.78973,-159.99915
2003,47,13,1173449,54.87539,-159.99685
2003,47,151,1173599,54.7837,-133.46325
2003,47,350,1173600,54.54974,-132.885145
2003,47,251,1173601,54.681655,-133.4739
2003,47,251,1173602,54.659910000000004,-133.7572
2003,47,251,1173603,54.47085,-133.66396
2003,47,251,1173604,54.464125,-133.7074
2003,47,111,1180650,52.92814,-168.205145
2003,47,10,1180651,53.10185,-168.1965
2003,47,10,1180652,53.12942,-168.111255
2003,47,10,1180653,53.23292,-167.79974
2003,47,10,1180654,53.159255,-167.452
2003,47,210,1180655,53.103745,-167.0228
2003,47,111,1180656,53.248565,-167.047855
2003,47,111,1180657,53.33795,-166.5307
1999,47,11,979022,54.192215,-162.5215
1999,47,11,979023,54.279715,-162.43805
1999,47,310,979024,54.08577,-161.6879
1999,47,210,979025,54.09493,-161.6907
1999,47,410,979026,54.220255,-161.30365
1999,47,410,979027,54.107795,-161.48695
1999,47,310,979029,54.10428,-161.59855
1999,47,111,979030,54.20076,-161.5287
1999,47,110,979031,54.36976,-161.5809
1999,47,11,979032,54.684775,-162.6959
1999,47,11,979033,54.680755,-163.3372
1999,47,12,979034,54.784645,-163.28385
1999,47,12,979035,55.00199,-163.00495
1999,47,12,979036,55.29211,-161.76545
1999,47,13,979037,55.17588,-161.2552
1999,47,13,979038,55.272135,-160.9461
1999,47,12,979039,55.39482,-160.6093
1999,47,22,991153,56.457245,-155.43715
1999,47,22,991154,56.697405,-155.14115
1999,47,220,991155,56.879595,-155.22845
1999,47,220,991156,56.939305,-155.4335
1999,47,220,991157,56.889905,-155.52655
1999,47,220,991158,56.98763,-155.7661
1999,47,220,991159,57.157855,-155.84545
1999,47,121,991160,57.155545,-156.01425
1999,47,20,991161,57.179715,-156.11205
1999,47,20,991163,57.28347,-156.1812
1999,47,20,991165,57.39256,-156.1213
1999,47,20,991166,57.41088,-156.0522
1999,47,20,991168,57.73725,-155.5721
1999,47,121,991169,57.75975,-154.1813
1999,47,121,991170,58.053955,-153.81595
1999,47,35,991171,58.011225,-153.4976
1999,47,30,991173,57.903185,-152.4739
1999,47,220,991174,57.252055,-155.1452
1999,47,220,991175,57.413505,-155.20255
1999,47,220,991176,57.414545,-154.988
1999,47,121,991177,57.51967,-154.7378
1999,47,121,991178,57.57063,-154.6591
1999,47,35,991179,58.213875,-153.1187
2001,47,32,1077780,59.298315,-152.646905
2001,47,30,1077781,58.471025,-152.54604
2001,47,30,1077783,58.43788,-152.061145
2001,47,30,1077784,58.414655,-152.3987
2001,47,30,1077785,58.314105,-152.09946
2001,47,132,1077786,58.72603,-152.009805
2001,47,132,1077787,58.855105,-152.0913
2001,47,132,1077788,58.86798,-151.9712
2001,47,132,1077789,58.56556,-151.994
2001,47,20,1077790,58.45231,-153.81845
2001,47,31,1077791,57.516705,-152.0616
2001,47,31,1077792,57.559665,-152.0925
2001,47,30,1077793,57.856385,-152.14445
2001,47,30,1077794,57.80719,-152.24115
2001,47,130,1077795,58.0177,-151.918545
2001,47,30,1077797,58.024245,-152.499055
2001,47,30,1077798,58.059805,-152.483905
2001,47,31,1077799,57.646825,-151.09845
2001,47,134,1077800,57.153365,-151.181195
2001,47,231,1077801,57.43579,-150.477005
2001,47,134,1077802,57.513915,-150.40885
2001,47,130,1077803,57.70284,-150.3317
2001,47,130,1077804,58.0323,-150.76255
2001,47,130,1077805,58.04154,-150.81551
2001,47,110,1077963,54.46892,-162.553255
2001,47,11,1077964,54.482185,-162.71899
2001,47,110,1077965,54.422005,-161.742005
2003,47,410,1180658,53.33668,-166.035205
2003,47,410,1180659,53.421655,-165.79205
2003,47,210,1180660,53.4783,-165.862145
2003,47,111,1180661,53.457165,-166.194605
2003,47,111,1180662,53.60592,-166.161145
2003,47,10,1180663,53.82855,-166.0528
2003,47,10,1180664,53.83824,-165.620245
1999,47,21,991233,55.963525,-157.19605
1999,47,133,978864,59.076055,-150.4889
1999,47,31,978865,58.36802,-150.24805
1999,47,31,978867,58.203095,-150.61335
1999,47,31,978868,58.051745,-151.02045
1999,47,31,978869,57.82428,-150.81
1999,47,31,978870,57.891935,-150.7649
1999,47,130,978871,57.967435,-150.5316
1999,47,130,978872,57.85796,-150.4163
1999,47,130,978873,57.712315,-150.3471
1999,47,31,978875,58.21142,-149.8102
1999,47,134,978876,57.985775,-149.74835
1999,47,134,978877,57.93953,-149.70985
1999,47,310,985890,54.17371,-161.48135
1999,47,310,985891,54.266035,-161.2113
1999,47,12,985892,54.79164,-163.23055
1999,47,12,985894,55.23634,-162.6248
1999,47,12,985895,55.32916,-161.26585
1999,47,110,985896,54.64709,-160.9326
1999,47,110,985897,54.64915,-160.82705
1999,47,13,985898,54.90292,-159.99995
1999,47,13,985899,55.00482,-160.4224
1999,47,12,985900,55.588805,-160.38505
1999,47,112,985901,55.519805,-159.36295
1999,47,13,985902,55.094535,-159.091
1999,47,13,985903,54.946505,-159.54425
1999,47,13,985904,54.962035,-159.59785
1999,47,111,985905,54.53162,-159.78325
1999,47,13,985906,55.015415,-158.93395
1999,47,122,985907,54.702675,-158.68755
1999,47,122,985908,54.649945,-158.8336
2001,47,33,1077832,59.90704,-147.4009
2001,47,133,1077833,59.396865,-149.10115
2001,47,133,1077834,59.45782,-149.060445
2001,47,133,1077835,59.426105,-149.367995
2001,47,31,1077836,57.126425,-152.29485
2001,47,31,1077837,56.97896,-151.8948
2001,47,31,1077838,56.729145,-152.155705
2001,47,31,1077839,56.664215,-152.3066
2001,47,31,1077841,56.917165,-152.065145
2001,47,31,1077842,56.927525,-152.26915
2001,47,31,1077843,56.549465,-152.934055
2001,47,231,1077844,56.490805,-152.502745
2001,47,231,1077845,56.546695,-152.389395
2001,47,31,1077846,56.48542,-153.309655
2001,47,231,1077847,56.30031,-153.16905
2001,47,134,1077848,56.201025,-153.663345
2001,47,134,1077849,56.137325,-153.9693
2001,47,22,1077850,56.35088,-154.37945
2001,47,22,1077851,56.242055,-154.542595
2001,47,122,1077852,56.045105,-154.245945
2001,47,221,1077853,55.917975,-154.902745
2001,47,22,1077854,56.02837,-155.0038
2001,47,122,1077855,55.702755,-155.313695
2001,47,122,1077856,55.59831,-155.7146
2001,47,122,1077857,55.57958,-155.758245
2001,47,121,1078013,56.031845,-156.0372
2001,47,22,1078014,56.06992,-155.882655
2001,47,22,1078015,56.115895,-155.74095
2001,47,22,1078016,56.205825,-155.739
2001,47,121,1078017,56.352265,-155.82135
2001,47,220,1078018,56.45208,-155.94075
2001,47,220,1078019,56.440635,-155.87865
2001,47,11,1077673,54.08235,-164.822895
2001,47,11,1077674,53.97613,-164.620255
2001,47,11,1077675,54.39562,-164.91735
2001,47,10,1077676,54.31695,-165.01445
2001,47,11,1077677,54.195465,-164.6197
2001,47,11,1077678,54.253175,-164.412155
2001,47,11,1077679,54.409065,-164.2528
2001,47,310,1077681,53.728395,-164.151355
2001,47,11,1077683,54.134775,-164.2211
2001,47,11,1077684,54.282625,-163.810605
2001,47,11,1077685,53.96301,-163.73435
2001,47,11,1077686,54.10034,-163.483595
2001,47,11,1077689,54.63868,-163.08255
2001,47,12,1077690,54.77465,-162.924595
2001,47,12,1077691,54.75522,-162.58595
2001,47,12,1077692,54.82193,-162.403045
2001,47,12,1077693,54.905505,-162.465895
2001,47,12,1077694,54.98199,-162.396005
2001,47,12,1077695,55.06046,-163.135255
2001,47,12,1077696,55.06595,-161.876955
2001,47,12,1077697,55.447485,-161.663495
2001,47,134,1078124,59.06308,-148.03345
2001,47,134,1078125,59.0257,-148.03105
2001,47,133,1078127,59.23093,-148.530205
2001,47,133,1078128,59.445305,-148.5084
2001,47,133,1078129,59.612405,-148.870355
2001,47,230,1078130,59.54444,-146.97535
2001,47,33,1078131,59.770775,-147.459095
2001,47,33,1078132,59.65192,-148.134895
2001,47,33,1078133,59.935675,-148.5569
2001,47,133,1078134,59.83351,-148.8573
2003,47,13,1173450,54.88266,-160.815705
2003,47,13,1173451,55.019045,-160.28945
2003,47,13,1173452,55.09138,-160.27285
2003,47,13,1173453,55.27541,-159.744445
2003,47,12,1173454,55.77632,-159.46069
2003,47,12,1173455,55.86211,-159.218795
2003,47,120,1173456,55.311175,-158.446105
2003,47,120,1173457,54.946405,-158.27965
2003,47,120,1173458,54.884185,-158.1366
2003,47,320,1173459,54.762575,-157.8711
2003,47,21,1173460,55.250855,-157.936955
2003,47,21,1173461,55.25019,-157.880555
2003,47,142,1180877,59.10596,-140.22275
2003,47,142,1180878,59.163015,-140.4382
2003,47,40,1180879,59.63269,-140.36346
2003,47,143,1180881,58.601115,-138.381405
2003,47,40,1180882,58.73194,-138.141995
2003,47,340,1180883,57.899995,-137.0374
2003,47,50,1180887,57.744715,-136.4331
2003,47,150,1180888,57.720025,-136.446155
2003,47,150,1180889,57.491785,-136.277955
2003,47,150,1180890,57.17442,-136.0421
2003,47,50,1180891,57.14692,-135.9113
2003,47,50,1180892,57.02901,-135.41544
2003,47,350,1180894,56.11574,-135.302
2003,47,251,1180896,55.735825,-135.07674
2003,47,450,1180897,55.66695,-135.34075
2003,47,251,1180898,55.72068,-134.82605
2003,47,151,1180899,55.823225,-134.7669
2003,47,50,1180902,55.849965,-134.52440000000001
2003,47,151,1180903,55.79735,-134.497395
2003,47,151,1180904,55.77576,-134.53695
1999,47,320,985909,54.541215,-158.68025
1999,47,320,985910,54.693575,-158.01725
1999,47,320,985911,54.70095,-157.9476
1999,47,221,985912,54.760055,-157.89435
1999,47,122,985913,54.832905,-157.86605
1999,47,320,985914,54.826395,-157.68285
1999,47,420,985915,54.845125,-157.44435
1999,47,13,979040,55.04451,-160.50525
2001,47,220,1078020,56.604895,-155.862305
2001,47,220,1078021,56.63088,-155.644745
2001,47,121,1078022,56.70164,-155.381995
2001,47,121,1078023,56.678485,-155.39725
2001,47,22,1078024,56.49669,-155.48235
2001,47,22,1078025,55.900745,-155.30354
2001,47,22,1078026,56.163435,-155.070305
2001,47,22,1078027,56.207265,-155.004195
2001,47,22,1078029,56.72157,-155.18075
2001,47,22,1078030,56.697875,-155.196505
2001,47,310,1077967,54.20726,-161.420155
2001,47,210,1077968,54.22544,-161.44065
2001,47,310,1077969,54.235685,-160.4992
2001,47,111,1077970,54.29349,-160.506245
2001,47,210,1077971,54.281545,-160.906995
2001,47,13,1077972,54.800955,-161.134255
2001,47,13,1077973,55.142315,-160.737595
2001,47,13,1077974,55.1271,-160.57495
2001,47,12,1077975,55.43808,-160.688125
2001,47,112,1077976,55.777855,-159.78085
2001,47,12,1077977,55.71039,-160.058855
2001,47,112,1077978,55.56767,-160.014245
2001,47,13,1077980,55.2465,-160.1643
2001,47,112,1077981,55.40889,-159.19285
2001,47,13,1077982,55.21466,-159.31845
2001,47,13,1077983,54.93715,-159.83875
2001,47,13,1077984,54.809195,-159.981555
2001,47,13,1077986,54.62921,-159.080395
2001,47,13,1077987,54.76654,-158.75729
2001,47,133,1078135,59.487,-149.55915
2001,47,133,1078136,59.40756,-149.74596
2001,47,33,1078137,59.78667,-149.5743
2001,47,33,1078138,59.836675,-149.52555
2001,47,133,1078139,59.184225,-150.2552
2003,47,151,1180905,55.718385,-134.2238
2003,47,32,1167009,59.435395,-152.75085
2003,47,32,1167010,59.25486,-152.581505
2003,47,32,1167011,59.286325,-152.595845
2003,47,32,1167012,59.681785,-152.141655
2003,47,32,1167013,59.265860000000004,-152.63445
2003,47,132,1167014,59.1397,-152.24215
2003,47,30,1167015,58.45729,-152.0101
2003,47,30,1167016,58.4481,-151.902455
2003,47,30,1167017,58.444105,-152.38636
2003,47,30,1167018,58.415885,-152.398305
2003,47,30,1167019,58.118315,-152.00365
2003,47,130,1167020,58.11029,-151.56821
2003,47,130,1167021,58.13035,-151.495495
2003,47,130,1167022,58.077675,-151.410645
2003,47,130,1167023,58.237555,-151.329345
2003,47,30,1167024,58.29818,-151.15635
2003,47,31,1167026,58.40147,-150.736295
2003,47,132,1167028,58.226975,-153.2649
2003,47,32,1167029,59.57203,-153.16185
2003,47,30,1167030,58.478715,-152.37325
2003,47,30,1167031,58.13234,-152.588655
2003,47,22,1167032,57.3111,-154.800595
2003,47,232,1167033,57.65482,-154.890295
2003,47,132,1167034,58.77722,-152.655755
2003,47,10,1180665,53.936665,-165.4077
2003,47,10,1180667,54.242885,-165.52945
2003,47,10,1180668,54.142295,-165.296305
1999,47,540,985727,59.54121,-142.82835
1999,47,540,985728,59.492115,-143.11065
1999,47,141,985729,59.4586,-141.8572
1999,47,141,985730,59.44949,-141.6813
1999,47,341,985731,59.01995,-141.1741
1999,47,341,985732,58.700715,-140.7778
1999,47,142,985734,58.87581,-140.80605
1999,47,142,985735,58.91358,-140.6708
1999,47,141,985736,59.58197,-141.1574
1999,47,240,985737,59.097625,-141.2195
1999,47,241,985740,58.51086,-139.90695
1999,47,142,985741,58.7164,-139.6601
1999,47,240,985742,58.72689,-139.3371
1999,47,142,985743,58.99514,-138.91445
1999,47,142,985744,58.895915,-138.7104
1999,47,142,985745,58.902,-138.78265
1999,47,134,985747,56.260575,-153.33405
1999,47,31,985749,56.407775,-153.75005
1999,47,31,985750,57.019335,-152.31945
1999,47,31,985751,57.28364,-152.14365
1999,47,31,985752,57.31249,-151.7971
1999,47,31,985753,57.116415,-151.815
1999,47,21,991234,55.920635,-157.3615
1999,47,21,991235,55.954085,-157.05235
1999,47,21,991237,56.2028,-157.0477
1999,47,120,991238,56.21057,-157.31705
1999,47,120,991239,56.125175,-157.4287
1999,47,120,991240,56.28016,-157.45955
1999,47,120,991241,56.267795,-157.86615
1999,47,20,991242,56.46286,-157.79655
1999,47,20,991243,56.56827,-157.76795
1999,47,20,991244,56.56029,-157.704
1999,47,20,991245,56.556995,-157.6458
1999,47,120,991246,56.476905,-157.43705
1999,47,20,991247,56.61515,-157.33465
1999,47,20,991248,56.60761,-157.12355
1999,47,20,991249,56.591675,-156.9543
1999,47,121,991250,56.764965,-156.7693
1999,47,20,991251,56.870615,-156.87325
1999,47,20,991252,56.85131,-157.03865
1999,47,121,991253,56.90302,-156.33775
1999,47,22,991256,56.744045,-154.334
2001,47,22,1078031,56.796585,-154.9425
2001,47,121,1078032,56.874325,-155.09665
2001,47,220,1078033,57.28449,-155.56215
2001,47,22,1078034,57.21057,-154.670655
2001,47,121,1078035,57.736725,-154.22875
2001,47,121,1078036,58.24409,-154.063455
2001,47,133,1078140,59.08427,-150.83086
2001,47,32,1078141,59.83078,-151.972305
2001,47,32,1078142,59.610235,-153.2403
2001,47,32,1078143,59.10895,-153.529645
2001,47,132,1078144,59.11961,-152.84375
2001,47,132,1078145,58.781585,-152.6604
2001,47,13,1078146,55.148685,-160.490445
2001,47,131,1078148,58.9075,-150.33929
2003,47,210,1166852,53.70562,-164.967555
2003,47,111,1166853,53.74671,-164.88515
2003,47,111,1166854,53.749765,-164.6378
2003,47,210,1166855,53.67724,-164.645905
2003,47,10,1166856,54.232925,-165.15065
2003,47,10,1166858,54.4163,-165.215105
2003,47,11,1166859,54.29408,-164.518205
2003,47,10,1166860,53.99466,-165.039955
2003,47,11,1166861,54.115725,-164.2306
2003,47,11,1166862,54.24128,-164.2075
2003,47,11,1166864,54.252205,-164.1569
2003,47,11,1166865,54.270025,-164.06731
2003,47,11,1166866,54.370145,-164.065345
2003,47,11,1166867,54.53915,-163.57255
2003,47,11,1166868,54.507575,-163.646995
2003,47,11,1166869,54.502345,-163.789745
2003,47,11,1166870,54.36937,-163.64715
2003,47,11,1166871,54.288355,-163.818455
2003,47,11,1166872,54.01783,-163.759795
2003,47,11,1166873,54.08672,-163.1213
2003,47,11,1166874,54.21441,-162.6621
2003,47,12,1166875,54.72637,-162.9511
2003,47,12,1166876,55.24455,-162.58511
2003,47,12,1166877,55.18523,-162.545095
2003,47,12,1166878,55.004745,-162.35025
2003,47,21,1173462,55.251425,-157.76165
2003,47,21,1173463,55.207375,-157.91005
2003,47,21,1173464,55.21391,-157.422005
2003,47,21,1173465,55.27006,-157.1286
2003,47,320,1173466,55.05985,-156.96565
2003,47,320,1173467,55.093965,-156.8846
2003,47,122,1173468,55.226145,-156.723495
2003,47,220,1173469,55.74477,-156.7293
2003,47,220,1173470,55.498075,-156.454945
2003,47,220,1173471,55.64584,-156.187095
2003,47,220,1173472,55.69231,-156.06895
1999,47,330,978878,57.622465,-149.947
1999,47,330,978879,57.62149,-149.98595
1999,47,330,978880,58.261245,-148.62345
1999,47,430,978881,58.254165,-148.5323
1999,47,330,978883,58.923595,-148.0728
1999,47,330,978884,58.96281,-148.0202
1999,47,134,978885,59.084785,-147.9362
1999,47,134,978886,59.069895,-147.93995
1999,47,22,978887,56.467195,-154.1572
1999,47,22,978888,56.41918,-154.2619
1999,47,13,979041,54.923985,-160.31825
1999,47,13,979042,55.007505,-160.51425
1999,47,13,979043,54.755615,-160.34425
1999,47,110,979044,54.754385,-160.40685
1999,47,110,979045,54.54135,-160.6565
1999,47,111,979046,54.33299,-161.15095
1999,47,110,979047,54.424835,-161.01495
1999,47,12,979049,55.71572,-159.518
1999,47,112,979050,55.315055,-159.27345
1999,47,13,979051,54.9649,-159.0562
1999,47,13,979052,54.659295,-159.47835
1999,47,13,979053,54.67571,-159.3436
1999,47,120,979056,54.81001,-158.6539
1999,47,120,979057,54.93469,-158.60635
1999,47,143,979059,58.140655,-138.3076
1999,47,143,979060,58.302495,-138.10325
1999,47,143,979061,58.26905,-137.7739
1999,47,143,979062,58.301655,-137.6049
1999,47,143,979063,58.24808,-137.5283
1999,47,340,979064,57.92515,-137.11655
1999,47,351,979065,57.261785,-136.2924
1999,47,150,979066,57.25482,-136.1679
1999,47,20,991180,58.65426,-153.54255
1999,47,132,991181,58.897425,-152.83075
1999,47,132,991182,58.83796,-152.67735
1999,47,132,991183,58.990495,-152.30405
1999,47,132,991184,59.084365,-152.63415
1999,47,132,991185,59.08724,-153.05005
1999,47,32,991186,59.617805,-152.9252
1999,47,32,991187,59.65999,-152.8387
2001,47,122,1077858,55.57307,-155.94835
2001,47,220,1077859,55.48062,-156.19949
2001,47,22,1077860,55.97233,-155.810295
2001,47,22,1077862,56.052235,-155.61515
2001,47,22,1077863,56.128025,-155.629755
2001,47,22,1077864,56.206625,-155.24525
2001,47,22,1077865,56.146245,-155.370705
2001,47,22,1077866,56.36564,-155.321155
2001,47,22,1077867,56.63256,-155.096195
2001,47,22,1077869,56.89242,-154.71305
2001,47,22,1077870,56.9322,-154.5753
2001,47,22,1077871,57.076465,-153.9165
2001,47,22,1077872,56.804135,-154.3913
2001,47,22,1077873,56.718975,-154.24825
2001,47,130,1077874,56.62712,-153.32819
2001,47,130,1077875,56.70567,-153.155305
2001,47,31,1077876,56.85406,-153.120705
2001,47,130,1077877,56.88351,-153.319255
2001,47,30,1077878,56.80724,-153.480545
2001,47,30,1077879,56.783335,-153.7573
